"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-18 ~ 2025-08-17"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"9220","부산광역시 북구 구포동","573","0573","0000","구포그린빌라(573-0)","월세","52.8000","202501","23","1,000","40","4","1997","낙동대로1766번길 19-10","202502~202702","신규","-","","","연립다세대"
"9221","부산광역시 중구 보수동1가","59-132","0059","0132","한빛A빌라","월세","44.1000","202501","23","3,000","5","1","1999","법수길38번길 6-5","202502~202902","신규","-","","","연립다세대"
"9222","부산광역시 금정구 구서동","462-20","0462","0020","해피하우스","월세","21.6000","202501","23","2,000","24","3","2013","금정로219번길 33","202501~202508","신규","-","","","연립다세대"
"9223","부산광역시 금정구 구서동","484-3","0484","0003","정원하이츠","전세","74.3700","202501","23","9,500","0","4","1998","체육공원로19번길 55","202502~202702","신규","-","","","연립다세대"
"9224","부산광역시 금정구 구서동","462-20","0462","0020","해피하우스","월세","21.6000","202501","23","2,000","24","3","2013","금정로219번길 33","202501~202508","신규","-","","","연립다세대"
"9225","부산광역시 부산진구 개금동","171-87","0171","0087","솔리드","월세","21.3900","202501","23","1,000","32","2","2012","복지로13번길 67-6","202501~202601","신규","-","","","연립다세대"
"9226","부산광역시 부산진구 연지동","37-20","0037","0020","라인빌","전세","43.6100","202501","23","16,000","0","5","2021","성지로14번길 39","202502~202702","신규","-","","","연립다세대"
"9227","부산광역시 중구 보수동3가","15-8","0015","0008","초코하우스","월세","26.4200","202501","23","200","34","5","2012","흑교로75번길 18-1","202501~202601","신규","-","","","연립다세대"
"9228","부산광역시 중구 보수동3가","15-8","0015","0008","초코하우스","월세","26.4200","202501","23","500","34","5","2012","흑교로75번길 18-1","202501~202601","신규","-","","","연립다세대"
"9229","부산광역시 동래구 사직동","487","0487","0000","서진빌리지","전세","74.2400","202501","23","14,000","0","3","2002","아시아드대로161번가길 6-3","202501~202701","신규","-","","","연립다세대"
"9230","부산광역시 부산진구 개금동","523-36","0523","0036","힐튼빌","월세","16.2400","202501","23","500","30","4","2013","복지로21번길 13-7","202501~202601","신규","-","","","연립다세대"
"9231","부산광역시 동래구 온천동","480-41","0480","0041","미래원룸","월세","27.4200","202501","23","500","36","3","2003","동래로15번길 4","202501~202601","신규","-","","","연립다세대"
"9232","부산광역시 해운대구 재송동","1073-3","1073","0003","051CENTUM","월세","19.2400","202501","23","500","31","6","2018","재송1로14번길 11","202501~202601","신규","-","","","연립다세대"
"9233","부산광역시 동구 초량동","1039-39","1039","0039","황금빌","월세","24.8900","202501","22","500","38","5","2015","초량상로 50-2","202501~202507","신규","-","","","연립다세대"
"9234","부산광역시 사하구 하단동","492-46","0492","0046","린다포레스트1","월세","18.1200","202501","22","2,800","25","9","2019","낙동대로536번길 9-2","202501~202601","신규","-","","","연립다세대"
"9235","부산광역시 사하구 하단동","492-37","0492","0037","동대원룸","월세","17.4900","202501","22","500","31","1","2001","낙동대로536번길 9-10","202501~202601","신규","-","","","연립다세대"
"9236","부산광역시 사하구 하단동","515-15","0515","0015","티파니","월세","15.4800","202501","22","1,000","32","3","2015","하신번영로300번길 92-3","202502~202602","신규","-","","","연립다세대"
"9237","부산광역시 부산진구 양정동","271-36","0271","0036","이브팰리스","월세","14.0500","202501","22","500","44","8","2019","연수로11번길 20","202502~202602","신규","-","","","연립다세대"
"9238","부산광역시 수영구 망미동","881-1","0881","0001","남명빌라(881-1)","월세","49.6500","202501","22","2,500","35","2","1996","망미배산로70번라길 3","202501~202701","신규","-","","","연립다세대"
"9239","부산광역시 수영구 망미동","396-8","0396","0008","전통아트빌(플러스빌)","월세","51.3500","202501","22","1,000","35","5","2007","수미로 9","202501~202701","신규","-","","","연립다세대"
"9240","부산광역시 남구 대연동","6-27","0006","0027","유니온해오름","월세","22.1400","202501","22","300","28","3","2004","용소로21번길 126","202501~202601","신규","-","","","연립다세대"
"9241","부산광역시 남구 대연동","1726-21","1726","0021","누리빌(1726-21)","월세","13.6900","202501","22","200","31","3","2014","유엔평화로17번길 59","202501~202601","신규","-","","","연립다세대"
"9242","부산광역시 남구 대연동","288-2","0288","0002","드림하이","월세","17.3200","202501","22","2,000","39","4","2018","진남로30번길 27","202502~202602","신규","-","","","연립다세대"
"9243","부산광역시 남구 대연동","573-19","0573","0019","예림","월세","12.3600","202501","22","1,000","27","2","2013","용소로64번길 40","202501~202601","신규","-","","","연립다세대"
"9244","부산광역시 남구 대연동","1464-24","1464","0024","더?시티","월세","14.6900","202501","22","500","40","4","2021","못골번영로40번길 30","202502~202602","신규","-","","","연립다세대"
"9245","부산광역시 남구 대연동","573-19","0573","0019","예림","월세","17.8600","202501","22","1,000","27","6","2013","용소로64번길 40","202501~202601","신규","-","","","연립다세대"
"9246","부산광역시 남구 대연동","871-11","0871","0011","신문화원룸","월세","28.0400","202501","22","300","33","3","2002","유엔평화로41번길 53","202501~202601","신규","-","","","연립다세대"
"9247","부산광역시 남구 대연동","50-5","0050","0005","청호주택","전세","69.3400","202501","22","8,500","0","2","1992","용소로19번길 30","202502~202702","신규","-","","","연립다세대"
"9248","부산광역시 남구 대연동","39-41","0039","0041","광원빌","월세","19.8000","202501","22","300","32","2","2010","용소로7번길 57-5","202502~202602","신규","-","","","연립다세대"
"9249","부산광역시 남구 대연동","638-54","0638","0054","세인트레지스","전세","14.9900","202501","22","6,500","0","3","2020","유엔로183번길 42","202502~202702","신규","-","","","연립다세대"
"9250","부산광역시 부산진구 당감동","480-15","0480","0015","무궁화123동","월세","94.8440","202501","22","1,000","65","3","1985","당감로17번길 90","202502~202702","신규","-","","","연립다세대"
"9251","부산광역시 부산진구 당감동","480-15","0480","0015","무궁화123동","월세","94.8440","202501","22","1,000","65","3","1985","당감로17번길 90","202502~202702","신규","-","","","연립다세대"
"9252","부산광역시 동래구 온천동","1378-2","1378","0002","강남럭스빌#6","월세","28.3600","202501","22","500","40","5","2013","아시아드대로220번길 48","202501~202601","신규","-","","","연립다세대"
"9253","부산광역시 동래구 온천동","1378-2","1378","0002","강남럭스빌#6","월세","28.3600","202501","22","500","40","5","2013","아시아드대로220번길 48","202501~202601","신규","-","","","연립다세대"
"9254","부산광역시 동래구 사직동","157-5","0157","0005","이한팔라티움","전세","26.9130","202501","22","15,000","0","3","2018","여고로113번길 13-5","202503~202703","신규","-","","","연립다세대"
"9255","부산광역시 동래구 온천동","1432-9","1432","0009","블루스카이","전세","29.9780","202501","22","9,500","0","4","2015","충렬대로125번길 17","202502~202702","신규","-","","","연립다세대"
"9256","부산광역시 동래구 온천동","1430-9","1430","0009","블루아빌","월세","17.1200","202501","22","1,000","28","4","2011","중앙대로1333번길 73","202501~202601","신규","-","","","연립다세대"
"9257","부산광역시 해운대구 재송동","1108-3","1108","0003","코아빌라","월세","47.6000","202501","22","3,500","20","4","1995","해운대로153번길 41","202502~202602","신규","-","","","연립다세대"
"9258","부산광역시 해운대구 재송동","115-30","0115","0030","동광아트","월세","40.5400","202501","22","8,000","10","5","2014","재반로30번길 13-22","202502~202702","신규","-","","","연립다세대"
"9259","부산광역시 금정구 장전동","413-13","0413","0013","아트타운","월세","16.7050","202501","22","500","45","2","2014","장전온천천로73번길 7","202501~202601","신규","-","","","연립다세대"
"9260","부산광역시 금정구 장전동","385-1","0385","0001","네버랜드306-A동","월세","29.7600","202501","22","2,000","56","4","2017","부산대학로64번길 94-8","202501~202601","신규","-","","","연립다세대"
"9261","부산광역시 금정구 장전동","40-10","0040","0010","대성아트빌","월세","13.7200","202501","22","4,000","18","4","2012","금강로279번길 30-7","202501~202601","신규","-","","","연립다세대"
"9262","부산광역시 북구 덕천동","369-10","0369","0010","평산빌","월세","16.8300","202501","22","100","25","5","2011","기찰로 167-7","202501~202601","신규","-","","","연립다세대"
"9263","부산광역시 금정구 남산동","972-19","0972","0019","ICS빌라","월세","76.9600","202501","22","1,000","50","5","2014","팔송로59번길 38","202502~202602","신규","-","","","연립다세대"
"9264","부산광역시 부산진구 전포동","363-3","0363","0003","동성하늘채","월세","19.6700","202501","22","500","40","4","2013","동성로15번길 35","202501~202601","신규","-","","","연립다세대"
"9265","부산광역시 부산진구 전포동","555-1","0555","0001","힐링하우스","월세","24.8500","202501","22","5,000","20","10","2020","전포대로300번길 25","202501~202701","신규","-","","","연립다세대"
"9266","부산광역시 부산진구 개금동","540-56","0540","0056","크레빌원룸","월세","25.1300","202501","22","500","35","2","2000","엄광로44번길 4-5","202502~202602","신규","-","","","연립다세대"
"9267","부산광역시 해운대구 우동","1072-64","1072","0064","화목빌라","월세","74.9700","202501","22","10,000","35","3","2001","해운대로469번나길 9-5","202502~202702","신규","-","","","연립다세대"
"9268","부산광역시 서구 동대신동3가","13-20","0013","0020","골드캐슬","월세","20.2200","202501","22","2,500","28","3","2011","대신공원로 7-8","202501~202602","신규","-","","","연립다세대"
"9269","부산광역시 금정구 부곡동","293-25","0293","0025","까치빌","월세","35.6200","202501","22","1,000","50","5","2017","동부곡로9번길 53","202501~202601","신규","-","","","연립다세대"
"9270","부산광역시 금정구 부곡동","28-18","0028","0018","동영하우스","월세","28.1000","202501","22","500","32","3","2012","기찰로108번길 24","202501~202601","신규","-","","","연립다세대"
"9271","부산광역시 서구 암남동","16-3","0016","0003","빌라수A","월세","27.6800","202501","22","3,500","40","3","2015","성산길 51-1","202502~202702","신규","-","","","연립다세대"
"9272","부산광역시 서구 암남동","16-3","0016","0003","빌라수A","월세","27.6800","202501","22","3,500","40","3","2015","성산길 51-1","202502~202702","신규","-","","","연립다세대"
"9273","부산광역시 금정구 부곡동","28-18","0028","0018","동영하우스","월세","28.1000","202501","22","500","32","3","2012","기찰로108번길 24","202501~202601","신규","-","","","연립다세대"
"9274","부산광역시 남구 문현동","205-51","0205","0051","중앙미라클","월세","14.0600","202501","22","2,000","30","2","2016","고동골로4번길 15-5","202501~202701","신규","-","","","연립다세대"
