"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-18 ~ 2025-08-17"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2071","부산광역시 사하구 괴정동","194-12","0194","0012","양지주택","46.0500","39.5000","202412","26","5,200","2","개인","개인","1977","대티로41번길 34","-","중개거래","부산 사하구","25.01.31"
"2072","부산광역시 남구 대연동","1802-16","1802","0016","우공빌라","72.9900","39.6600","202412","25","20,000","2","개인","개인","2003","진남로96번길 3","-","중개거래","부산 남구","24.12.30"
"2073","부산광역시 부산진구 전포동","33-123","0033","0123","광보빌","59.7000","23.0000","202412","25","19,000","1","개인","개인","2004","진남로435번길 25","-","직거래","-","24.12.30"
"2074","부산광역시 동래구 안락동","144-63","0144","0063","(144-63)","21.1150","13.6842","202412","24","15,000","4","개인","개인","2016","연안로59번길 30","-","직거래","-","25.01.20"
"2075","부산광역시 동래구 온천동","1446-39","1446","0039","광명주택","70.3400","32.4829","202412","24","20,000","3","개인","개인","2014","충렬대로100번가길 8","-","중개거래","부산 동래구","25.02.27"
"2076","부산광역시 강서구 동선동","258","0258","0000","가덕공항빌A동","26.9762","36.8100","202412","24","17,626","2","개인","법인","2024","동선길 74","-","직거래","-","24.12.27"
"2077","부산광역시 해운대구 중동","1483-9","1483","0009","한영빌라","27.4500","17.3430","202412","24","6,000","4","개인","개인","1999","달맞이길117번다길 180","-","중개거래","부산 기장군","24.12.31"
"2078","부산광역시 기장군 기장읍 대라리","269-8","0269","0008","우석빌라","67.1300","37.2550","202412","24","8,500","1","개인","개인","1997","차성동로 1","-","중개거래","부산 기장군","25.01.14"
"2079","부산광역시 수영구 수영동","490-12","0490","0012","더라이브490","20.1400","14.7353","202412","23","16,500","4","개인","개인","2023","구락로25번길 41","-","중개거래","부산 수영구","24.12.30"
"2080","부산광역시 동구 수정동","1187-2","1187","0002","수정(1187-2)","36.3600","22.3100","202412","23","4,000","2","개인","개인","1969","수정공원남로 31-5","-","직거래","-","24.12.24"
"2081","부산광역시 부산진구 개금동","633-4","0633","0004","국민(633-4)","39.6700","56.3800","202412","23","5,000","1","개인","개인","1974","복지로 89","-","중개거래","부산 부산진구","25.03.05"
"2082","부산광역시 남구 대연동","384-10","0384","0010","성창(384-10)","61.1600","32.4864","202412","23","20,000","4","법인","개인","1973","수영로 275-8","-","직거래","-","24.12.23"
"2083","부산광역시 금정구 남산동","26-11","0026","0011","남산하이츠빌라14차","59.1300","32.3300","202412","23","9,000","3","개인","개인","1998","중앙대로2097번길 35-4","-","중개거래","부산 금정구","25.02.10"
"2084","부산광역시 해운대구 반송동","62-148","0062","0148","화목빌라B","36.4100","11.6250","202412","23","3,600","2","개인","법인","1996","윗반송로51번길 146-24","-","중개거래","부산 해운대구","25.01.13"
"2085","부산광역시 수영구 남천동","36-15","0036","0015","이린타워빌2","47.3400","15.3299","202412","23","18,500","3","개인","개인","2013","수영로488번길 8","-","중개거래","부산 수영구","25.02.10"
"2086","부산광역시 기장군 기장읍 대라리","857","0857","0000","우석그린빌라","74.2400","40.5625","202412","22","9,500","2","개인","개인","2001","차성서로101번길 26","-","중개거래","부산 기장군","25.01.06"
"2087","부산광역시 부산진구 초읍동","205-2","0205","0002","정든파크빌","56.5700","33.9400","202412","21","17,200","2","개인","개인","2016","성지로137번길 68","-","중개거래","부산 부산진구","25.02.17"
"2088","부산광역시 해운대구 중동","154","0154","0000","청마마이우스(101동)","23.2800","11.4814","202412","21","4,900","2","개인","개인","2002","대천로42번길 16","-","중개거래","부산 해운대구","25.01.06"
"2089","부산광역시 해운대구 중동","1481-5","1481","0005","한영빌라3차","59.7300","32.8590","202412","21","6,200","1","개인","개인","2000","달맞이길117번가길 210","-","직거래","-","-"
"2090","부산광역시 해운대구 중동","1481-5","1481","0005","한영빌라3차","59.7300","32.8590","202412","21","6,200","1","개인","개인","2000","달맞이길117번가길 210","-","직거래","-","-"
"2091","부산광역시 연제구 연산동","1184-2","1184","0002","용궁캐슬","41.1200","25.8626","202412","21","15,000","3","개인","법인","2012","대리로5번가길 10","-","중개거래","부산 연제구","24.12.26"
"2092","부산광역시 사하구 하단동","897-7","0897","0007","OnePluse(897-7)","73.7200","36.0875","202412","21","13,000","3","개인","개인","2002","동매로5번길 15","-","중개거래","부산 사하구","25.02.05"
"2093","부산광역시 해운대구 중동","1481-5","1481","0005","한영빌라3차","59.7300","32.8590","202412","21","6,400","4","개인","개인","2000","달맞이길117번가길 210","-","직거래","-","-"
"2094","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","26.6000","15.0400","202412","20","6,500","2","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2095","부산광역시 사상구 감전동","123-36","0123","0036","삼광하이츠빌라(123-36)","74.9700","37.1630","202412","20","10,000","2","개인","개인","2002","괘감로 54-14","-","중개거래","부산 사상구","25.01.31"
"2096","부산광역시 부산진구 당감동","649-7","0649","0007","당감동보람더존빌","70.3700","38.1820","202412","20","14,000","4","개인","개인","2015","당감서로 131-1","-","중개거래","부산 부산진구","25.01.13"
"2097","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","23.9200","13.5200","202412","20","6,500","2","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2098","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","29.7000","16.7900","202412","20","6,500","2","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2099","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","23.9200","13.5200","202412","20","6,500","3","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2100","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","26.6000","15.0400","202412","20","6,500","3","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2101","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","29.7000","16.7900","202412","20","6,500","3","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2102","부산광역시 기장군 정관읍 용수리","668-7","0668","0007","평전빌리지","80.0700","41.3660","202412","20","12,000","2","개인","개인","2002","용수1길 5","-","중개거래","부산 기장군","25.01.17"
"2103","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","23.9200","13.5200","202412","20","6,200","4","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2104","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","23.8000","13.4600","202412","20","6,200","4","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2105","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","28.3800","16.0400","202412","20","6,200","4","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2106","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","24.1200","13.6400","202412","20","6,200","5","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2107","부산광역시 동래구 사직동","75-38","0075","0038","월드빌","24.1200","13.6400","202412","20","6,200","5","개인","개인","2002","아시아드대로171번길 77-1","-","중개거래","부산 동래구","25.01.13"
"2108","부산광역시 남구 대연동","563-9","0563","0009","두일렛","12.2200","9.8400","202412","20","5,613","2","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2109","부산광역시 남구 대연동","563-9","0563","0009","두일렛","15.6600","12.6200","202412","20","5,613","2","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2110","부산광역시 남구 대연동","563-9","0563","0009","두일렛","17.8900","14.4100","202412","20","5,613","2","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2111","부산광역시 남구 대연동","563-9","0563","0009","두일렛","15.6600","12.6200","202412","20","5,613","2","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2112","부산광역시 남구 대연동","563-9","0563","0009","두일렛","12.2200","9.8400","202412","20","5,613","2","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2113","부산광역시 남구 대연동","563-9","0563","0009","두일렛","12.2200","9.8400","202412","20","5,613","3","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2114","부산광역시 남구 대연동","563-9","0563","0009","두일렛","15.6600","12.6200","202412","20","5,613","3","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2115","부산광역시 남구 대연동","563-9","0563","0009","두일렛","17.8900","14.4100","202412","20","5,613","3","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2116","부산광역시 남구 대연동","563-9","0563","0009","두일렛","15.6600","12.6200","202412","20","5,613","3","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2117","부산광역시 남구 대연동","563-9","0563","0009","두일렛","12.2200","9.8400","202412","20","5,613","3","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2118","부산광역시 남구 대연동","563-9","0563","0009","두일렛","41.2100","33.2300","202412","20","5,613","4","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2119","부산광역시 남구 대연동","563-9","0563","0009","두일렛","15.6600","12.6400","202412","20","5,613","4","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2120","부산광역시 남구 대연동","563-9","0563","0009","두일렛","12.2200","9.8600","202412","20","5,613","4","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2121","부산광역시 남구 대연동","563-9","0563","0009","두일렛","18.0400","14.5500","202412","20","5,613","5","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2122","부산광역시 남구 대연동","563-9","0563","0009","두일렛","15.6600","12.6200","202412","20","5,613","5","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2123","부산광역시 남구 대연동","563-9","0563","0009","두일렛","12.2200","9.8400","202412","20","5,613","5","개인","개인","2012","유엔평화로47번길 153-21","-","중개거래","부산 남구","-"
"2124","부산광역시 남구 대연동","1173-97","1173","0097","금광아트B","69.9100","38.1000","202412","20","41,000","3","개인","개인","1997","유엔로96번길 36","-","중개거래","부산 남구","25.02.14"
"2125","부산광역시 연제구 연산동","117-29","0117","0029","배산","46.4100","37.7143","202412","20","20,000","1","기타","개인","1980","고분로248번길 77-4","-","직거래","-","24.12.24"
"2126","부산광역시 연제구 연산동","2005-73","2005","0073","삼영","60.5700","38.0069","202412","20","7,000","2","개인","개인","1984","물만로23번길 49","-","직거래","-","25.01.02"
"2127","부산광역시 연제구 연산동","649-2","0649","0002","푸른마을","39.0158","30.3396","202412","19","18,819","3","법인","개인","2021","월드컵대로92번길 60","-","중개거래","부산 남구","24.12.26"
"2128","부산광역시 연제구 연산동","649-2","0649","0002","푸른마을","39.6739","30.8514","202412","19","19,411","4","법인","개인","2021","월드컵대로92번길 60","-","중개거래","부산 남구","24.12.26"
"2129","부산광역시 연제구 연산동","649-2","0649","0002","푸른마을","50.9680","39.6340","202412","19","24,646","4","법인","개인","2021","월드컵대로92번길 60","-","중개거래","부산 남구","24.12.26"
